benchmark_name,run_id,cell_index,try_number,category,elapsed_seconds
billionaires-statistics-2023,1774817839-71a141a2,0,,original_execution,10.603624
billionaires-statistics-2023,1774817839-71a141a2,0,0,agent_call,8.434539
billionaires-statistics-2023,1774817839-71a141a2,1,,original_execution,8.866655
billionaires-statistics-2023,1774817839-71a141a2,1,0,agent_call,0.711995
billionaires-statistics-2023,1774817839-71a141a2,2,,original_execution,9.953618
billionaires-statistics-2023,1774817839-71a141a2,2,0,agent_call,1.373272
billionaires-statistics-2023,1774817839-71a141a2,3,,original_execution,9.064423
billionaires-statistics-2023,1774817839-71a141a2,3,0,agent_call,19.886246
billionaires-statistics-2023,1774817839-71a141a2,3,1,agent_call,30.238985
billionaires-statistics-2023,1774817839-71a141a2,3,1,rewrite_execution,8.023350
billionaires-statistics-2023,1774817839-71a141a2,3,1,cudf_profiling,5.408656
billionaires-statistics-2023,1774817839-71a141a2,3,2,agent_call,21.345865
billionaires-statistics-2023,1774817839-71a141a2,4,,original_execution,8.978606
billionaires-statistics-2023,1774817839-71a141a2,4,0,agent_call,1.025976
billionaires-statistics-2023,1774817839-71a141a2,5,,original_execution,8.861251
billionaires-statistics-2023,1774817839-71a141a2,5,0,agent_call,10.585965
billionaires-statistics-2023,1774817839-71a141a2,5,0,rewrite_execution,8.072437
billionaires-statistics-2023,1774817839-71a141a2,5,0,cudf_profiling,5.267803
billionaires-statistics-2023,1774817839-71a141a2,5,1,agent_call,22.963412
billionaires-statistics-2023,1774817839-71a141a2,5,1,rewrite_execution,8.265776
billionaires-statistics-2023,1774817839-71a141a2,5,1,cudf_profiling,5.324812
billionaires-statistics-2023,1774817839-71a141a2,5,2,agent_call,7.962386
billionaires-statistics-2023,1774817839-71a141a2,5,2,rewrite_execution,8.072407
billionaires-statistics-2023,1774817839-71a141a2,5,2,cudf_profiling,5.526689
billionaires-statistics-2023,1774817839-71a141a2,5,3,agent_call,12.714872
billionaires-statistics-2023,1774817839-71a141a2,5,3,rewrite_execution,8.479693
billionaires-statistics-2023,1774817839-71a141a2,5,3,cudf_profiling,5.414483
billionaires-statistics-2023,1774817839-71a141a2,5,4,agent_call,0.886429
billionaires-statistics-2023,1774817839-71a141a2,6,,original_execution,8.730964
billionaires-statistics-2023,1774817839-71a141a2,6,0,agent_call,10.593718
billionaires-statistics-2023,1774817839-71a141a2,7,,original_execution,8.899065
billionaires-statistics-2023,1774817839-71a141a2,7,0,agent_call,16.432204
billionaires-statistics-2023,1774817839-71a141a2,7,0,rewrite_execution,8.574472
billionaires-statistics-2023,1774817839-71a141a2,7,0,cudf_profiling,5.205605
billionaires-statistics-2023,1774817839-71a141a2,7,1,agent_call,13.796424
billionaires-statistics-2023,1774817839-71a141a2,7,1,rewrite_execution,8.292547
billionaires-statistics-2023,1774817839-71a141a2,7,1,cudf_profiling,5.158911
billionaires-statistics-2023,1774817839-71a141a2,7,2,agent_call,69.928865
billionaires-statistics-2023,1774817839-71a141a2,7,2,rewrite_execution,8.709975
billionaires-statistics-2023,1774817839-71a141a2,7,2,cudf_profiling,5.384384
billionaires-statistics-2023,1774817839-71a141a2,7,3,agent_call,14.197608
billionaires-statistics-2023,1774817839-71a141a2,7,3,rewrite_execution,8.619511
billionaires-statistics-2023,1774817839-71a141a2,7,3,cudf_profiling,5.007733
billionaires-statistics-2023,1774817839-71a141a2,7,4,agent_call,1.374652
billionaires-statistics-2023,1774817839-71a141a2,8,,original_execution,9.559604
