benchmark_name,run_id,cell_index,try_number,category,elapsed_seconds
<<<<<<< HEAD
netflix-data-visualization,1774818786-96148b4e,0,,original_execution,17.687877
netflix-data-visualization,1774818786-96148b4e,0,0,agent_call,15.757987
netflix-data-visualization,1774818786-96148b4e,0,1,agent_call,28.505191
netflix-data-visualization,1774818786-96148b4e,0,2,agent_call,84.526317
netflix-data-visualization,1774818786-96148b4e,0,3,agent_call,24.665374
netflix-data-visualization,1774818786-96148b4e,0,4,agent_call,28.895613
netflix-data-visualization,1774818786-96148b4e,1,,original_execution,22.549166
netflix-data-visualization,1774818786-96148b4e,1,0,agent_call,9.779072
netflix-data-visualization,1774818786-96148b4e,1,0,rewrite_execution,17.954195
netflix-data-visualization,1774818786-96148b4e,1,0,cudf_profiling,5.892932
netflix-data-visualization,1774818786-96148b4e,1,1,agent_call,27.306137
netflix-data-visualization,1774818786-96148b4e,1,2,agent_call,31.213661
netflix-data-visualization,1774818786-96148b4e,1,2,rewrite_execution,18.081496
netflix-data-visualization,1774818786-96148b4e,1,2,cudf_profiling,6.113785
netflix-data-visualization,1774818786-96148b4e,1,3,agent_call,13.121490
netflix-data-visualization,1774818786-96148b4e,1,3,rewrite_execution,18.049244
netflix-data-visualization,1774818786-96148b4e,1,3,cudf_profiling,5.889282
netflix-data-visualization,1774818786-96148b4e,1,4,agent_call,0.998431
netflix-data-visualization,1774818786-96148b4e,2,,original_execution,27.569980
netflix-data-visualization,1774818786-96148b4e,2,0,agent_call,12.357544
netflix-data-visualization,1774818786-96148b4e,2,0,rewrite_execution,27.265259
netflix-data-visualization,1774818786-96148b4e,2,0,cudf_profiling,6.224138
netflix-data-visualization,1774818786-96148b4e,2,1,agent_call,9.117136
netflix-data-visualization,1774818786-96148b4e,3,,original_execution,23.437587
netflix-data-visualization,1774818786-96148b4e,3,0,agent_call,1.086658
netflix-data-visualization,1774818786-96148b4e,4,,original_execution,23.140170
netflix-data-visualization,1774818786-96148b4e,4,0,agent_call,0.790729
netflix-data-visualization,1774818786-96148b4e,5,,original_execution,28.850679
netflix-data-visualization,1774818786-96148b4e,5,0,agent_call,28.521638
netflix-data-visualization,1774818786-96148b4e,5,1,agent_call,15.517216
netflix-data-visualization,1774818786-96148b4e,5,2,agent_call,29.953178
netflix-data-visualization,1774822605-0d999c87,0,,original_execution,18.612401
netflix-data-visualization,1774822605-0d999c87,0,0,agent_call,12.384295
netflix-data-visualization,1774822605-0d999c87,1,,original_execution,23.677012
netflix-data-visualization,1774822605-0d999c87,1,0,agent_call,22.330067
netflix-data-visualization,1774822605-0d999c87,1,1,agent_call,7.853847
